5.398164836965426705e-01,2.263640832377519230e-01,8.962805177781418831e-02,6.660658692446337625e-02,6.963788300835654921e-02,7.529084057021137588e-02,7.389808291004423824e-02,2.284122562674094636e-01
2.542319029250867182e-02,3.779206431930026006e-02,2.432272765410265977e-02,3.365159236678889887e-02,3.695092068479970820e-02,1.220172671911358767e-02,3.243500984438782517e-03,3.067855841332186185e-03
2.550398819200144551e+00,2.759901231617773565e+00,2.498968018286189530e+00,2.688802826876236285e+00,2.765531185331601360e+00,1.794479323605557397e+00,1.745815525312779393e+00,1.515396577421095126e+00
4.348310446475206481e-01,3.432822122744414450e-01,2.237919462202363485e-01,1.857690008032582552e-01,1.922826320085021523e-01,2.104920849902549573e-01,2.273765052951519650e-01,2.382940711751012908e-01
3.035335639574924804e-01,2.628714636163333451e-01,1.810549310329548633e-01,2.069176931830881416e-01,2.112980522245039849e-01,2.167566389960260131e-01,2.351614799804960798e-01,2.465011427372160724e-01
2.438161535282868275e+00,1.862902395946016476e+00,1.309861643912421547e+00,3.936697472145889165e-01,6.604924958414667424e-01,1.087309364679393653e+00,4.014829250741185906e-01,4.036923653558361358e-01
0.000000000000000000e+00,1.612368806704024744e-04,4.409787049939122255e-04,9.115284435490189022e-04,7.964167000229907317e-04,1.160087659989909479e-03,3.172685802939681932e-03,5.943000136558123736e-05
7.668359823037850242e-01,3.734229067671636648e-01,3.524496149434704351e-01,9.274127478289366511e-02,1.078158282811731983e-01,1.233819433065705407e-01,3.047681468130427826e-02,3.064066852367687901e-02
-2.135264310163638868e+01,-2.184776351060798660e+01,-2.078829730816758214e+01,-2.128669710528363623e+01,-2.234171339201842343e+01,-2.298900806026439625e+01,-2.574235416097003792e+01,-2.568698594944856950e+01
2.580125843061719659e-01,-7.582726660878904568e-01,1.495616162837485552e+00,2.160752239137995634e+00,1.723212459109967343e+00,1.882637092617061025e+00,2.769861254085359548e+00,2.828732352029753816e+00
3.337003115696687838e-01,-7.187196727141731412e-02,2.674819730698447806e-01,-2.080467890377466489e+00,-2.430148779409678994e+00,-1.556479177198763830e+00,1.965290597803568851e+00,2.026541727332854315e+00
-1.829397200251384970e+00,-2.212094404153727378e+00,-1.759725398723256173e+00,-5.639756947754399619e-01,8.325626142050795986e-01,8.606079067366383395e-01,-1.041671027672769423e+00,-9.544055164008473646e-01
