4.677207930525970614e-01,1.387842044895952753e-01,4.710797968212354636e-02,7.152220219564148218e-02,6.996559069310175072e-02,7.266917909224970828e-02,6.234638702277568723e-02
2.161788179619664879e-02,3.183677415443751657e-02,3.429995087268458004e-02,5.616624667397028536e-02,3.585034289887710501e-02,1.265542963436398945e-02,9.861695491552524562e-03
2.263321416327255253e+00,3.004432592079793629e+00,2.426138302647004252e+00,2.748675886591652961e+00,2.377293176927675944e+00,2.587859633080058508e+00,2.493819921673918749e+00
3.257172868390908471e-01,2.310102292849069983e-01,1.595216012407568718e-01,1.842259551349212654e-01,1.771184802456695628e-01,1.672775716407410296e-01,1.490333823891463183e-01
2.226242885217864509e-01,1.696909471693301974e-01,1.699146725596340501e-01,1.842576566072513800e-01,1.771472544616604639e-01,1.504198496592301648e-01,1.436462345121962692e-01
2.249218898434098612e+00,1.941973871936776730e+00,7.642496448546666210e-01,1.056951668581326720e+00,1.117303213617735436e+00,1.015504612080655011e+00,1.041350649840793396e+00
0.000000000000000000e+00,3.609573016068506261e-04,1.840838257736421204e-03,2.135614816352982264e-03,1.116765812839083617e-03,2.993590231707947500e-03,2.352573604318140886e-04
3.917745371128952825e-01,3.871866295264623781e-01,1.286252662624938481e-01,1.525479272488939886e-01,1.758151728658036983e-01,1.717188268064886170e-01,1.697525806980173801e-01
-2.336928502410838604e+01,-2.089251042951550374e+01,-2.014597017010998670e+01,-2.245020725723090393e+01,-2.145344185267366655e+01,-2.187984330876867389e+01,-2.167458546838992817e+01
-2.564630898505142476e-01,1.227200025611587808e-01,1.216937322165421387e+00,1.463199556195757534e-01,1.090841360516764835e+00,1.811384101467461427e-01,9.163964236327077906e-01
7.718498000809966841e-01,-9.252549396506395962e-02,-1.153897743841016288e+00,-8.906104136550818673e-01,4.888945916667833402e-02,-2.683414964365448130e-01,-7.185085840748347552e-01
-1.623188665808805942e+00,-1.459696588918366178e+00,-5.396621621109667366e-01,3.845631142199712471e-01,-8.083955457547600254e-01,-3.773194201188474484e-01,-3.600371453448641401e-01
-5.127006453306486300e-01,-1.236592892855803871e+00,-1.162591401098678645e+00,-1.196094063047347777e+00,-9.563446781005273678e-01,-8.831752596119424314e-01,-1.254641204144479438e+00
-8.522474253394402011e-01,-1.045928040276083992e+00,2.190220930957273993e-01,4.571944440433611812e-01,1.329100805980258260e+00,8.039347814798499803e-01,1.042970408804617666e+00
-8.192840860354687615e-01,-5.382019523752918921e-01,-1.392629385204610382e-01,-1.042126468483615120e+00,-5.684647913768974270e-01,-7.799483844401334798e-01,-9.076667546977552625e-01
4.880386805881759549e-01,3.111425240604351675e-02,-6.071790542183631567e-01,-5.622244215898970499e-01,-4.410502179648650434e-01,-3.181882544226494192e-02,6.880338256661287788e-02
7.452752659856403117e-01,2.180224696367688841e-01,-5.847118965832101001e-01,-1.512330202657801381e+00,-8.711365489929293604e-01,-4.216915126520058843e-01,-4.689338774588535097e-01
9.150678442820935343e-01,-2.399955703935438278e-01,-5.873867116881844597e-01,-7.050059108258672769e-01,-7.671360940160090180e-01,-4.056792148054434999e-01,-3.461065641287655037e-01
-2.338085533445745379e-01,-9.737681855499862316e-01,2.113532541238280493e-02,5.022528862268444971e-01,-3.089120045281006366e-01,-8.930873775176159102e-01,-7.848305112468177969e-01
-6.038490281569661722e-01,-7.974128706620285945e-01,2.353174631813004514e-01,1.175582102171441212e+00,2.279424331332913778e-01,-1.606570709304110167e+00,-1.432963663975767021e+00
8.142392261169749054e-03,5.520119126046239832e-02,1.044999013712258756e-01,9.120133332125182624e-02,2.902173704041690061e-01,-7.546602140474721887e-01,-6.122436985204257054e-01
1.610119727401239853e-04,2.542245679091125290e-04,1.102888050773948849e-03,2.440840313940650984e-04,3.424398876224879810e-04,4.668858842868166444e-03,6.953994238927252783e-03
5.701679722945238692e-05,1.114654440272957667e-02,1.168477440020465954e-02,4.548644097825200105e-04,3.569559633355241009e-03,1.866613064602508712e-02,4.540316700368087280e-03
1.014739709395769167e-04,3.408304119373768704e-03,2.926149857581200782e-03,3.211541890291323215e-05,7.370278444845633492e-04,1.272587347113652428e-03,6.716353111495408819e-03
4.945214472090336301e-04,5.129951006220748308e-04,1.059909812498585060e-03,5.832591130273349217e-03,5.512666783799323456e-03,1.973083056734170680e-04,4.619885236315223473e-04
1.390909692349257624e-05,9.828911189795813740e-05,1.503181755314327115e-04,2.553004074268700653e-05,1.182203339082021166e-04,5.758857723271404531e-05,1.067589639508014876e-04
1.050024701950095585e-03,9.275555042546468733e-04,1.069803104342104865e-03,6.164201614785025634e-04,2.812888979052074589e-03,3.843336565500232184e-04,6.923868810828484664e-05
8.706991014306772589e-05,1.468429931359941797e-04,1.189195818332524496e-02,5.558338383150264461e-03,9.383846491385269004e-04,2.529154397770666919e-04,4.710511726758460070e-04
7.201966259836838752e-05,9.990833004338714408e-05,2.026531518815003906e-04,1.163834915516976477e-04,1.444982444008278749e-04,8.278714675297684693e-04,1.074385474949735107e-03
1.043775092295143710e-04,3.543886423354279799e-04,4.523503574753813452e-04,1.062357332197566201e-05,9.732636633060698557e-05,2.584703100798474429e-03,3.908293452040325494e-03
6.547402482216916914e-04,1.287372320115928075e-03,6.572924013807535798e-04,6.319840884381833842e-05,1.171320420701022332e-04,9.520335898278022924e-04,1.611314555061208343e-03
2.077480680754311207e-02,1.293778286828112072e-02,1.674859678789471142e-04,1.184517992846774910e-05,9.128126581191805860e-05,9.914483347085329963e-05,6.406814880299134193e-03
9.174390267630371356e-04,1.003264804439165693e-03,9.849813565074628271e-05,3.582207123073879280e-05,8.821425035929687970e-04,3.513137073083473678e-03,8.666398798474323623e-03
