4.513354088153367361e-01,8.602326724561691618e-02,6.021628707193183577e-02,6.873668687530722077e-02,5.382598721940029529e-02,4.448631820416188570e-02
1.989935613455709462e-02,2.811490390551140209e-02,5.340320460479994896e-02,5.419702402914415573e-02,2.275455291576571754e-02,1.691575664280320357e-02
2.342752903386999375e+00,2.833475699928357905e+00,2.616297540198730953e+00,2.610386181641631165e+00,2.709896473304850950e+00,2.756564111639803194e+00
3.457223173647433478e-01,2.028860193005528056e-01,1.598232328248524181e-01,1.684429633784816915e-01,1.558075254185462832e-01,1.547398691025420880e-01
2.790160736173745715e-01,1.745624168763048878e-01,1.648713613719894333e-01,1.686055366983258141e-01,1.650481728164536477e-01,1.659226902482145438e-01
1.824735446350479462e+00,1.431414218574604602e+00,9.003923953954743320e-01,9.564186157032976698e-01,9.414740253300942774e-01,7.986003467799999145e-01
0.000000000000000000e+00,4.470944991978953540e-04,2.825131400350820027e-03,7.025750545196336955e-04,2.704035344084182186e-03,7.035302074816744819e-04
2.605276093724397946e-01,2.556119941012616747e-01,1.651646731115844757e-01,1.653285269539570834e-01,1.635261346878584265e-01,1.374733737506144415e-01
-2.378276770900450643e+01,-2.112279151597332216e+01,-2.072122841190361697e+01,-2.223521306145269705e+01,-2.028950556873524391e+01,-2.138947178108177027e+01
-5.691117537873512378e-01,5.079853834439455873e-02,1.541726941615673141e-01,-2.293019937785159834e-01,4.676213271953680306e-01,1.660761433536379339e-01
1.001056559558886727e+00,-1.003346502467261092e-01,-9.951796587862258292e-01,-1.124990236401626348e-01,-1.351923009704887768e+00,-1.363459908980991564e+00
-1.959175852083240521e+00,-2.125455261121358408e+00,-7.237698771823882771e-01,7.611333774441469968e-02,-4.512672320456275199e-01,6.302410066395492949e-01
-1.000260244176371049e+00,-1.672177272695886119e+00,-9.889998616820803168e-01,-1.193291320692677848e+00,-1.114137140473521637e+00,-3.536363254181662530e-01
-1.313460088043559626e+00,-1.100698820082357532e+00,7.206881460072767087e-01,6.847087807104974555e-01,-4.024960611249865650e-02,-1.026653385289645198e-01
-1.296835576350089614e+00,-5.510741197212650766e-01,-2.942534067874638115e-01,-4.920291070084008012e-01,-4.712494110330065489e-01,-2.648896484159514175e-01
-9.637949272568523129e-02,-1.952995833764077926e-01,-2.293143664636704826e-01,-2.683769632573825281e-01,-2.898316653841708224e-01,-1.297997508505903119e-01
5.923850968815250750e-01,-1.760435624311987857e-01,-1.312565022060756981e+00,-1.803460787850484248e+00,-7.833957233288338928e-01,4.346578990686162935e-01
1.399478267736478543e+00,-3.017983705303314279e-01,-1.283062431460973984e+00,-1.475019836028730325e+00,-1.080969709863878192e+00,-5.330701140635237811e-01
3.098972807800102203e-01,-5.756349995443346135e-01,-6.744500427182585911e-01,-8.274292271607592841e-01,-4.848790737105861393e-01,-6.658037730186190384e-01
-6.982450054868575284e-01,-4.867202826055804787e-01,2.296906069180414123e-01,6.059118923944365465e-01,-5.093371627922879119e-01,-1.394348883777765780e+00
-7.526109996887250797e-02,2.074134372913077340e-01,9.853377886935891228e-01,1.169211385931585578e+00,-3.607244544741499137e-01,-1.575497808118713428e+00
7.786223149847482994e-05,3.354493963787903927e-04,1.694771868506666568e-04,1.841870175515421054e-04,4.982193821727767813e-02,7.146325653452804960e-02
1.640315145486413476e-05,2.654869129748079707e-03,1.437130800029241427e-03,1.698083391774610445e-04,6.520972597783600928e-04,1.210718970803962343e-03
9.967917713489916150e-05,3.877595540427380538e-03,2.890747903296526488e-03,8.183477222983848165e-04,3.525090655584320375e-04,2.085368575632231484e-04
1.013822077494554825e-04,1.543867070972099491e-03,1.076925138740654877e-03,3.868518730073907839e-04,8.472324222324636826e-04,5.015544240341032701e-04
1.077019225501609976e-04,5.418092313451764981e-04,2.956487783470762923e-03,5.993698153577446328e-03,1.489339417182482944e-02,5.647136401037861097e-05
1.226580380375360559e-04,2.414842331071631913e-04,1.041909176750843930e-03,3.844925983132031853e-04,3.271595722754754780e-04,2.177374325844277979e-04
2.117005057053649765e-04,2.397721860769707746e-04,5.319289692313660035e-05,1.681489449480026008e-05,4.474739509878964392e-04,4.792920161794316869e-04
6.748873608734268356e-04,6.108542933719524667e-04,2.146688479755932724e-05,4.700510620129004938e-06,1.988523433048781583e-03,2.609308256809782928e-03
7.215466218957883315e-04,5.750582799091867939e-04,3.076516267010773577e-04,6.143522540173239690e-04,2.546777573715256577e-04,2.871971406176813935e-04
6.074296921542694447e-03,4.773587322958615722e-03,1.244607566958919650e-04,3.120873330960547895e-05,2.549381038443602663e-04,4.272666642624760097e-04
1.970736754581490016e-03,1.311921140851445705e-03,1.768355392730515445e-05,4.721983580006440843e-05,3.825626269818716680e-04,9.257698767930699901e-03
7.590639177000185495e-04,7.093138647791506768e-04,2.070510767014848244e-04,5.744123569470954184e-04,4.358638818321299360e-03,1.342586020363584730e-02
1.644722257363892071e-03,1.455722006117262735e-03,1.030584295935487891e-03,1.596137125270890309e-03,1.373957941189304574e-02,1.946432723370512125e-02
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
