5.284286416516467133e-01,1.565623463870227661e-01,5.947894478125512197e-02,7.545469441258396970e-02,6.078977552023594882e-02,5.611994101261674750e-02
2.570387168952135287e-02,5.366966973304758415e-02,6.087457429917132734e-02,6.814543512058179875e-02,4.266566854417881000e-02,1.894383198494927964e-02
2.395968961549964860e+00,2.986949005842594485e+00,2.770387036112626600e+00,2.864298907787370396e+00,2.490865687179464327e+00,2.612948051596469146e+00
3.934461451880009175e-01,2.413108185190996624e-01,1.709362492999988714e-01,1.839947105461745558e-01,1.654210129011164099e-01,1.659034084716210777e-01
2.825280191661326823e-01,2.045882656349882478e-01,1.693398042750366150e-01,1.702048282080904640e-01,1.655660891807505253e-01,1.699264222461441542e-01
2.170904743119237867e+00,1.511370515114867752e+00,8.366428367250478004e-01,1.058989947598437675e+00,1.051771849229417466e+00,7.975454047554081383e-01
0.000000000000000000e+00,5.601101539431270742e-04,1.009481035489270383e-03,1.356787428668273328e-03,7.971581271576281364e-04,1.689143803225384797e-03
3.978371292806816562e-01,3.673603145993773467e-01,1.415697198099295506e-01,1.630345731607406312e-01,1.630345731607406312e-01,1.604129116827789636e-01
-2.276082825076617056e+01,-2.011130421045344718e+01,-1.939316699912543029e+01,-2.106194809383038447e+01,-2.021582181829845126e+01,-2.031591367635509116e+01
-3.842677409874549754e-01,3.198751522378825429e-01,8.866488624982707956e-01,-3.068249323656587202e-01,4.269549330540829968e-01,6.873124237835879224e-01
4.553586870108083939e-01,-1.011508116607689467e-01,-9.875812720368477571e-01,-5.512713436913962983e-01,-8.752122480441224539e-01,-7.448481507901679732e-01
-1.724644536437974107e+00,-1.619152184582772325e+00,-1.044988228325929080e+00,-1.999034211935147298e-01,-6.425913351153632602e-01,-3.688854598611864266e-01
-7.306168568883012471e-01,-1.619090332164558665e+00,-1.198821025968781262e+00,-1.236450110182618412e+00,-9.024597657503238279e-01,-4.322117304904187218e-01
-7.767127835337120922e-01,-1.069105664728954075e+00,-1.755250592725366154e-01,9.696760064904840215e-01,9.688064878405118208e-01,-1.410338726506691065e-01
-9.133184082092042910e-01,-3.834429159909947815e-01,-3.338704155262718909e-01,-6.331016302997365397e-01,-6.576726460061461665e-01,-4.537760989567143910e-01
-1.907997093108721454e-01,-9.210516728629114525e-02,-2.082027888307376451e-01,-1.285270683646223266e-01,-7.723882457676094215e-02,-1.868987057727763967e-01
4.806534139096550473e-01,-1.942281583082199892e-01,-5.658961488251680327e-01,-1.327903192227310569e+00,-1.005040012579233588e+00,-7.056145448322154179e-02
1.184549613651191047e+00,-4.066398765030084794e-01,-8.780663373471355726e-01,-1.278795853801435456e+00,-1.075650362378954839e+00,-6.408919194793502028e-01
4.628275464566611319e-01,-4.897744130337716717e-01,-6.088551495819387593e-01,-9.548663855260403066e-01,-8.597732035261852479e-01,-4.932843812974864739e-01
-6.239620537079673124e-01,-5.978512833864911835e-01,-2.097930733873694040e-02,2.509851981202831928e-01,-6.069955119051230197e-01,-1.267318674667018419e+00
-3.778530379378846060e-01,-6.484660510579982884e-02,5.018695606657926911e-01,9.048350508122742220e-01,4.035572657116167639e-01,-7.653473696326024145e-01
8.029344242890622653e-05,3.445338628687260717e-04,9.898847753433885708e-04,1.810545556189155326e-04,4.848741604267509456e-03,5.876825358260047427e-02
4.203030011253128462e-05,3.371862443084822081e-02,3.055955780328590068e-02,4.347447351229960424e-04,3.366619943690716231e-03,2.576684544420722138e-03
9.917296872977428659e-05,3.803317538437129153e-03,4.129021378287333829e-03,2.417615714137191080e-04,5.416339341117311313e-04,1.545310348255788616e-03
3.897371072368207000e-05,1.045972998930220490e-03,7.033111469091280670e-04,3.904611437667029027e-03,7.432949011933106739e-03,7.663258222162646835e-04
9.544000377361422783e-05,2.528890433086403221e-04,3.146073569012976939e-02,5.657647663713475522e-02,9.854449103785401648e-03,4.015152742455513650e-04
1.278393871538009415e-04,1.838210545226573857e-04,3.346605958933335625e-04,1.794589456943316435e-04,1.872608164960120160e-04,1.423456235171567360e-04
3.351088795164670659e-04,1.974875385066631860e-04,2.052353790943254122e-04,4.147146432851856319e-05,4.532719980360767469e-05,5.748937723312043478e-04
1.429854894469842041e-04,3.477343303837893791e-04,4.252219146698366569e-04,3.104162741974918779e-05,8.723906835874593304e-05,4.143328565601854356e-03
1.517969354522826116e-03,1.030222845531039624e-03,3.123014410147797147e-03,1.902861264007651293e-03,1.252141299676445677e-04,5.611118454293516225e-04
2.110858551640729802e-02,6.888291462192888508e-03,5.528070242765637183e-04,1.845835138865988060e-05,9.617138131139067714e-05,5.506387404980643378e-04
1.624741917502458416e-03,1.377423203145837407e-03,1.458154488409638117e-04,4.303677301144878919e-05,5.782184141544775575e-04,5.722255563710156555e-03
2.687506461262248437e-04,3.090432762817064451e-04,2.947566811636815470e-03,5.150310323645787211e-03,2.627493550526580329e-03,1.488681757822968993e-02
5.749317512412845110e-03,9.125065169363294135e-03,1.112543192568830365e-02,1.541979124501595931e-02,3.173381331344883680e-03,1.594614535946584088e-02
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
