3.770276912993609786e-01,1.230542356218253253e-01,4.014419138128789283e-02,2.310339177453711243e-02,3.932492216942487517e-02,4.292970670162215424e-02,2.597083401605767769e-02,3.145993773553990014e-02
2.443962466547232662e-02,5.113823825113123639e-02,3.530754700524910139e-02,3.821101719742588110e-02,3.872126649144817800e-02,2.201038698292942519e-02,3.811595972463895088e-02,2.552370601283918822e-02
1.927589495671922837e+00,2.704862949787629312e+00,2.570856124031535739e+00,2.899191725801341768e+00,2.760630762752569467e+00,2.397329265554163591e+00,3.009977937548550919e+00,2.581393369002398241e+00
3.920553937995289728e-01,2.660476372513451149e-01,1.429267180377218893e-01,8.794939803249103571e-02,1.215161740693278397e-01,1.112809129020028848e-01,1.213550285525754058e-01,1.050450632588202510e-01
3.048541520167828422e-01,2.733079196647519860e-01,1.996458198081341173e-01,1.608701865500056782e-01,1.865347227806685992e-01,1.704260299504902487e-01,1.769224606961388446e-01,1.670975733152156861e-01
1.168946719561403391e+00,4.477013521440722510e-01,1.481929149409026980e-01,9.141437083116711604e-02,1.008713738926723391e-01,9.892682724948911877e-02,7.720661377544395243e-02,5.586230530591909660e-02
0.000000000000000000e+00,7.218298998618346814e-04,1.173850210015417320e-03,5.748588640478596162e-03,2.527089600349112161e-03,9.360397583723530784e-03,3.369502298844256546e-03,2.137525636834527315e-03
4.635425200720956762e-01,4.374897591348517190e-02,4.292970670162215424e-02,3.490086842536457151e-02,3.457316074061937000e-02,3.440930689824676231e-02,2.949369162706865638e-02,2.916598394232344793e-02
-2.136919746039756163e+01,-2.082661627582169928e+01,-2.205859031954545557e+01,-2.224683466244467311e+01,-2.336153778103586021e+01,-2.230309799473451449e+01,-2.303750908819901255e+01,-2.363660212600324684e+01
2.220501606660970406e+00,2.407406728763509918e+00,3.285355424029823279e+00,4.189413156431703200e+00,2.724178994387182584e+00,3.419816929972195219e+00,2.595047020957094830e+00,3.505476437397585521e+00
4.678454378984391315e-01,6.756642737117974917e-01,8.478612534765819220e-01,-7.912836841151486000e-01,-3.226393280630678317e-01,2.741518260976429366e-01,-9.929981191843958999e-02,-6.389495797268374133e-01
-2.025828440142352083e+00,-1.946823650841249975e+00,-1.707600160373601961e+00,3.044211455280110834e-01,7.024564001887216858e-01,-3.358806467777020188e-01,4.648653533605509591e-01,9.319802931969967119e-01
-2.114596231383938096e-01,-1.007848514227449865e-01,1.655814389334131775e-01,-9.365434387361755153e-01,-8.017086648971150087e-01,-4.408505958387257118e-01,-7.459703439360557131e-02,-7.216988552284045455e-03
1.344173068005644345e-01,2.728706895590858258e-02,-4.189959846731143855e-01,-6.195892688584468677e-03,-6.461459100579886039e-02,-9.243770271761496404e-02,-1.504452717973824571e-01,-1.075540372573764170e-01
1.994463757318199748e-01,1.377420755751232462e-01,2.861659156926573688e-01,2.251794546563019028e-01,4.455629444807517048e-02,-4.398671923614119739e-01,5.450762366173389495e-02,1.261856499159613818e-03
-6.336035359860543725e-02,-2.469386074812503773e-01,-2.251983482800931635e-01,-4.919581712372307347e-01,-1.536114276244225363e-01,-4.193252778009596837e-01,-4.937314886764268551e-01,-8.144434627951195882e-01
-5.313046117209149211e-01,-6.738926786395684765e-01,-4.139564280066001523e-01,-2.301242675265997017e-01,3.649563167566613996e-03,5.849019840887468291e-01,6.312405022776725882e-01,4.173099695093732131e-01
-6.057721200293590957e-01,-7.310164976801121206e-01,-8.872975825371104408e-01,-3.889915342690237199e-01,-1.848913747713794298e-01,-5.951037406072092750e-01,-3.886812411471554651e-01,-4.621304948513937916e-01
-4.299109783777413929e-01,-4.762016940838516010e-01,-6.942551723103574934e-01,-3.240280537274751738e-01,-4.143552000224072218e-01,-1.278284749747712890e-01,-3.288194213322694071e-02,-9.990254927989472566e-02
-3.601854658110509866e-01,-1.361437719703776916e-01,1.607925491877946200e-01,-7.273087559256098678e-02,-7.552725232536044997e-01,-3.737573437695579925e-01,-3.626277900434963369e-02,1.492675412999587004e-01
-8.630936949839029815e-02,2.219424302003381866e-01,4.535853673587535995e-01,-2.064865648504673190e-01,-9.640273815674066382e-01,-6.489028323649984609e-01,-3.670587910732154291e-01,-1.079130074214600665e-01
2.334706920199914292e-03,7.809116686748435957e-04,1.606729721987280608e-03,2.857050788497457298e-03,2.040125008873863721e-03,7.813772334737774036e-04,2.559559221766404273e-04,1.723717935970584501e-04
1.930651172266154708e-03,7.229403903362797241e-04,4.006660672689867780e-03,2.969600426570912031e-03,2.005983080452650971e-04,2.433923195347314551e-04,6.493261689187548077e-05,1.718433375111280963e-04
2.791753701771262572e-02,3.003426759260849691e-02,1.339770753109247557e-02,2.866531423485067613e-03,1.536257457928945163e-04,1.123391217428715446e-04,4.579972174516929226e-05,1.455460383131486660e-04
7.408166682030182431e-04,1.996805785042035999e-02,3.274162257170652734e-02,2.746224243401483665e-03,1.859673623659320639e-04,5.125730306476736350e-04,5.376376665895150203e-04,3.698796321723537314e-04
6.614868937183546139e-04,3.344078156412510984e-04,7.874986027281384235e-03,4.116023197785441574e-03,8.049500101593415715e-05,2.127402333618162798e-04,6.403382299710513241e-05,1.734906226784420867e-04
8.658755616184149679e-04,1.156341286077371610e-03,1.492993225332792107e-03,1.240516923165261350e-03,1.361292640025873123e-04,3.065498176522093218e-04,7.474004525497776337e-05,3.802003501782910667e-04
