3.627724070129444423e-01,5.456332951007700910e-02,3.088644928723578709e-02,2.408651482877273431e-02,6.291987547107980028e-02,6.300180239226610412e-02,1.974438800589873796e-02
3.793076328432914979e-02,4.749893552214478482e-02,3.248679501697085414e-02,7.369445978502854600e-02,6.332958850517630967e-02,3.356905444106397102e-02,6.512567767904807459e-02
2.699951021890492964e+00,2.990653569501069864e+00,2.704153814016787560e+00,2.878314235757928330e+00,2.581269145553164002e+00,2.394079778561031269e+00,3.166890333305734107e+00
4.323284966045580213e-01,1.814327740142401002e-01,1.413570798618981328e-01,8.555663987236736268e-02,1.291406306633526846e-01,8.910382790133018760e-02,8.848207288378483193e-02
3.170856850634024560e-01,1.889950113929389774e-01,2.020115909604477678e-01,1.528461469109488879e-01,2.003606122812346124e-01,1.598256598870950174e-01,1.620682792582688325e-01
1.306209023812129333e+00,3.855570861050455767e-01,1.164517693570386037e-01,3.781277080244541122e-02,5.872032543230313456e-02,3.408040359988967483e-02,1.637949466085589917e-02
0.000000000000000000e+00,9.401767345079406132e-04,1.860372206668494278e-03,5.545896984972832275e-03,1.188225757127364278e-03,7.715541631699565292e-03,6.041491147095077834e-03
7.211207602818285878e-01,5.194166803211535538e-02,4.489595281009339800e-02,4.718990660330985021e-02,4.702605276093724251e-02,3.031296083893167403e-02,2.834671473046043028e-02
-2.081106660897388139e+01,-2.054180820163574239e+01,-2.114080775833562598e+01,-2.218528569327952837e+01,-2.184492311300018486e+01,-2.277220666740762667e+01,-2.370495202343427010e+01
2.032346003313045824e+00,2.083853126368475195e+00,2.815642353606217618e+00,3.936015601183318058e+00,2.665777637528778943e+00,3.902281930098530083e+00,3.208673970593954206e+00
-1.150869315693116568e-01,2.415619867000951687e-02,6.663868370635478433e-02,-8.435978304251154913e-01,-3.279613139958982293e-01,1.303898437073421457e+00,1.149408775560462725e+00
-1.809778059119348415e+00,-1.769879690789609938e+00,-7.113092164802421458e-01,7.065562117323794800e-01,1.182706448186042897e-01,-6.192338219988906545e-01,-3.089283657639427250e-01
-3.446114139868644566e-02,-2.175034374947457105e-02,9.649557816677943600e-02,-9.181243085293668837e-01,-4.647121428107606200e-01,-4.155348628396487998e-01,-2.284834210707914204e-01
3.699950795819064164e-01,2.670363684941426397e-01,-4.978380253507778130e-01,1.648106316682947936e-01,1.338040214954473173e-01,2.308562416145111262e-01,4.490942714347102571e-01
-1.929786824218375496e-02,-6.580163528484753166e-02,-1.204240780962269330e-02,1.373754864797380459e-01,-1.726066523192566413e-02,-3.219305806220700283e-01,-5.614405334616688892e-01
-3.259358940740205712e-01,-4.292224274201557610e-01,-2.730688176258793676e-01,-3.766167642130478777e-02,-2.738620251682274409e-01,9.503790444907692092e-02,1.342294331412121067e-01
-8.180023669958040866e-01,-8.861487889225604375e-01,-6.165877559966834731e-01,-3.087758747565788053e-01,6.032176869506778588e-02,1.360603026591065967e-01,6.265963832581107618e-02
-3.626651643120396562e-01,-4.128174056314989904e-01,-5.726195321723032139e-01,-4.379949701806698514e-01,6.957125927170677848e-02,-6.021907064495121698e-02,-1.455966930000648640e-01
2.518070646012631753e-01,1.703592147744690255e-01,-2.594935346442279744e-01,-2.080510111371005888e-01,-6.471093789745969993e-02,4.429131973923210175e-02,1.063412324652940610e-01
3.527482018329580055e-02,3.510469408723733420e-02,-2.564735496956115079e-02,-3.409976511681778177e-01,-3.804552576062734115e-01,-3.413952403490064236e-01,-2.102410848060778659e-01
3.396206167492169525e-01,3.207212960423390657e-01,-2.583717698908070681e-01,-5.935286757345058506e-01,-8.506254886894001332e-01,-4.265091891885293696e-01,-2.737313539229437875e-01
9.673145840198998664e-04,6.612859439521744098e-04,1.889513700616990855e-03,7.436951598280617561e-04,2.929784196265266139e-04,1.933542973490039348e-03,8.057196338048438014e-05
1.194865582093665836e-03,9.306024338433267068e-04,7.253150754930176840e-04,4.216895397468876949e-04,1.007365631015743810e-04,5.124043455849847236e-04,3.521995978435334205e-05
4.096128068614999303e-04,6.545359822832795983e-04,9.387833753676261966e-04,1.084590054009232710e-03,4.903429706551798244e-05,1.468506588715985314e-03,7.007848558497571439e-04
1.662696498447684135e-02,6.949074279066141252e-03,5.550119678950507854e-03,1.001949376253868582e-03,5.286865070131915081e-05,6.291815496810618767e-04,1.143475260495904386e-04
2.760046959290288638e-03,3.436136506565595251e-03,3.159274913175462874e-03,2.236745001291728983e-04,5.944898457359666714e-05,8.176709453593967178e-04,9.622888861179792856e-05
4.933932919952230961e-04,5.203037379680535909e-04,9.018771023636753007e-04,1.547909639090782881e-04,7.499079766835837959e-04,1.272908800760119133e-03,9.808636304411563961e-05
1.695326148377066097e-03,1.268011283170206345e-03,2.902132613016357053e-04,2.177052418822197151e-04,6.210874258814144558e-05,2.315995471454989144e-03,2.426837940233428110e-04
2.761080768517024716e-04,4.251080994835319772e-04,2.999785179030420193e-04,2.288556044067919257e-04,3.560019093432137882e-04,4.978602354516439149e-02,2.253042920058084125e-02
3.487639692008878754e-04,3.109900365246650493e-04,1.101483404596650777e-03,2.219424502779245760e-04,2.946199672224056082e-04,3.188055168090451336e-02,6.598998664145547255e-02
7.151703665974896680e-04,4.440363762229032835e-04,7.615276018144457974e-03,3.110003746326625573e-03,8.636982677675236753e-03,4.366589215933708301e-02,1.671251621895869163e-02
3.457912218071190280e-04,2.414929052262511876e-04,5.827639883507101243e-02,4.668697487109906008e-02,5.828427322804368566e-02,7.950165531842768099e-03,9.080461182255280270e-04
6.782517796128441660e-04,5.237464641990130596e-04,6.167874498433299464e-04,1.997622631092807466e-03,7.456524333404743665e-04,9.769913151760843337e-03,2.384991551961250836e-04
4.401130461199482743e-03,1.875178879174592200e-03,1.568116170463919323e-02,1.269600898740379236e-02,1.599070649722284312e-02,1.743843280124935183e-02,1.865390789877527031e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
