5.106504997542192781e-01,2.071112567589709907e-01,8.045223660494837947e-02,6.947402916598394151e-02,9.282320170407995508e-02,8.209077502867442866e-02,1.694248730132721648e-01
1.692335861994037974e-02,2.319724484558411889e-02,9.557925667574393436e-03,1.107342572722625623e-02,1.090128247794258133e-02,4.257366484121960677e-03,3.461775213020521630e-03
2.492044236566311355e+00,2.628485885431807390e+00,1.892784446114022856e+00,2.818771260472804130e+00,2.620076227490014009e+00,2.074788502089540909e+00,2.128046492328227401e+00
4.012242743810350842e-01,3.005644093688751850e-01,2.414088475877610163e-01,1.800901837739519729e-01,1.841003620254254847e-01,2.059697008163224319e-01,3.228873700518258838e-01
2.736368633527472838e-01,2.071124100323581685e-01,1.763999075772459679e-01,2.034934865967993056e-01,2.028518238626472181e-01,1.926940118841596883e-01,2.399474209413839654e-01
2.442060643729933922e+00,1.941970669268214378e+00,1.608607783769416821e+00,5.030843807100553455e-01,5.981710918452821657e-01,9.485677639351183243e-01,1.376592918796337939e+00
0.000000000000000000e+00,1.395097414462462054e-04,4.188908698761160672e-04,1.425686961975961139e-03,3.464120142918635805e-04,1.893796421000793796e-03,4.547696046423487177e-04
5.929870555464525905e-01,3.632639685400622653e-01,3.263968540062264223e-01,9.683762084220874644e-02,1.089628051777814244e-01,1.420612813370473460e-01,4.068490906111748573e-01
-2.219535176017136280e+01,-2.264575017453207906e+01,-2.252603848191406755e+01,-2.248738559991792840e+01,-2.316696612728746274e+01,-2.313443589203200901e+01,-2.374194103955428048e+01
-6.111282330637060056e-01,-1.433302604885575926e+00,7.517105092512247344e-01,1.725725774931044620e+00,1.415603419304737542e+00,9.803627941957753222e-01,7.608789176936652243e-01
1.426172132893532007e-01,-1.106163681652969077e-01,4.655543128359574956e-01,-2.418704025647500533e+00,-2.749650735519302724e+00,-7.424523585123906644e-01,-1.190355288028006164e+00
-1.821582133497352984e+00,-2.130184680810534470e+00,-1.759674857281035676e+00,-9.764361821758274496e-02,5.538095219397758395e-01,3.659745428372935400e-02,-9.905418262698501009e-01
-1.077586527731709404e-01,-3.678587251011569137e-01,-2.245908360749113153e-01,-1.088032889499136679e+00,-1.102334567144691357e+00,-8.171653660814313103e-01,-6.511195912712656186e-01
2.626924531087852788e-02,-3.786867417681230585e-01,-8.046684297225160654e-01,-1.200419993133686303e+00,-2.649805063055566401e-01,-6.436209963848874560e-01,-8.721226211591379673e-01
-3.450658271263825488e-02,-2.067418098684690175e-01,1.956569951319032941e-01,-4.036389711566974459e-01,-5.219841465104152478e-02,6.922154973958580815e-01,6.699695649964593214e-01
-3.802111170561832398e-02,-3.973677579730566234e-01,-6.382108539005379999e-01,-4.801356630735698072e-01,1.438577838442753887e-01,-9.667468199214821530e-04,3.166928358338442773e-01
-8.665486135042841376e-01,-1.458376340280878036e+00,-6.389147200837944629e-01,-9.613321855388801129e-02,1.814890276755714571e-01,3.048426412514549932e-01,-1.455424358589606504e-01
-7.857622308755639606e-01,-1.559773713971371212e+00,-2.380534886406746320e-01,-4.501107118442593258e-01,-8.089254409084146724e-01,-4.286063119837322244e-01,-6.271652629510205967e-01
-6.020744890183989950e-01,-1.186642870575032482e+00,-2.710214672728550322e-01,-2.867702874003758562e-01,-1.072391743998360347e+00,-2.537150110179212659e-01,-4.007892588024365987e-01
2.145751054319328943e-01,1.799854287326738411e-01,1.459139951627963783e-01,-4.190828726008560823e-01,-1.399558532867253513e+00,-7.614035818852613602e-01,-7.630394950886798533e-01
1.007564930810329829e+00,1.343666172140534076e+00,1.874389275028854329e-01,-2.159176368613319463e-01,-6.133316190099294962e-01,-8.653355058268304978e-01,-8.321536438661402135e-01
7.677746122705669677e-05,1.250444286112570183e-04,1.908596137032733230e-04,3.689438482703971591e-03,2.253665662487047347e-02,2.076549493437221741e-02,3.578424548474427088e-03
2.137120941158772176e-04,6.758902338261385274e-04,1.164310330768704741e-03,2.678910082839845372e-02,2.592488578450358183e-02,6.441996818442261843e-04,2.058984792765094975e-04
5.021967855051388645e-03,3.940255075998959008e-03,8.419078501178171858e-03,2.952776908131117452e-03,1.419055446899044476e-03,1.663478000589217666e-04,4.899022294076808533e-04
2.525486896001170357e-03,2.793883214700216850e-03,1.724243188398035757e-03,6.192638593032618981e-04,1.420158376569067031e-04,2.605064116972168205e-04,8.170391554782819232e-04
3.586673730436211373e-03,2.408118639624958358e-03,3.301006532616462754e-04,2.615952805114199649e-04,1.128160345597464885e-04,3.720313907248746989e-04,7.967163277853444876e-04
4.236695881436087379e-04,2.768677869161538518e-04,1.880609658512176203e-04,2.728104399372798146e-04,1.905662821866209444e-04,3.752101649452345075e-04,4.786956210825033084e-04
3.248615778587053498e-04,3.784823991067643193e-04,6.402100510567191802e-04,5.721009864465445398e-04,6.644599339187556089e-06,2.170545875112564948e-04,1.581537471849104757e-04
3.892197991737027208e-05,6.749741877854371084e-05,8.543414036601413349e-04,1.356609979588014811e-03,2.810627789867038099e-03,4.033796276106406918e-03,2.234269090673906037e-04
1.087944393656825647e-04,5.957060677423246537e-04,1.606245970597408243e-02,1.183854584098924072e-02,7.863560859503450308e-04,3.754954015195957249e-04,1.811858304669508981e-04
1.814730603269512545e-03,1.530437055968687527e-03,2.180253872141270279e-04,2.397628358133241768e-04,2.448278741039085367e-04,3.744568824934679037e-04,5.883642222776856983e-04
6.233959283442708178e-04,4.317221043032065317e-04,5.867507209920955940e-04,2.194907802239326900e-04,2.798554722425548717e-04,1.543567920604726161e-03,3.704501098501678837e-03
9.620171467195825978e-05,1.558423502985161426e-05,1.533695012191330532e-04,1.157449554433093847e-04,1.161852587030770675e-03,2.358670988745871153e-02,2.254577724003445013e-02
1.584135298938560508e-03,1.228280584332146685e-03,4.630203124699577323e-03,7.546861687803244241e-03,8.823862561743204061e-03,8.040208080307999911e-03,6.069628489670961420e-03
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
